id,country_id,name
7W53,US,Nonstock Corporation
JKOT,US,Stock Corporation
L7HH,US,Religious Society or Religious Corporation
LIEA,US,Savings Bank
LKQ2,US,Limited Partnership
SHCN,US,Statutory Trust
T5X4,US,Savings and Loan Association
T80N,US,Limited Liability Partnership
WT0G,US,Commercial Bank
Y182,US,Limited Liability Company
12N6,US,Unincorporated Nonprofit Association
1HXP,US,Limited Liability Partnership
4FSX,US,Statutory Trust
9ASJ,US,Commercial Bank
HZEH,US,Limited Liability Company
JU79,US,Savings Bank
MIPY,US,Non-deposit Trust Company
QF4W,US,Partnership
T91T,US,Limited Partnership
TGMR,US,Limited Liability Limited Partnership
XTIQ,US,Corporation
74LJ,US,Limited Partnership (including Limited Liability Limited Partnership)
9AQ8,US,Commercial Bank
CNQ3,US,Business Corporation (including professional corporation)
IPGV,US,Limited Cooperative Association
O35K,US,General Cooperative Association
SQOE,US,Statutory Trust
TJ6V,US,Limited Liability Partnership
VNIU,US,Limited Liability Company (including professional LLC and series LLC)
ZJPG,US,Nonprofit Corporation
3LXM,US,Commercial Bank
3N55,US,Non-Profit Corporation
5DS0,US,Limited Partnership
72CA,US,Non-deposit Trust Company
8N21,US,Limited Liability Company
D155,US,Limited Liability Limited Partnership
E4LW,US,Savings Bank
TRI2,US,Profit Corporation
6IIM,US,Limited Liability Company
AD0H,US,Limited Partnership
ALW3,US,Non-deposit Trust Company
ASC7,US,Professional Corporation
EY94,US,Savings and Loan Association
GR2X,US,Commercial Bank
H5G0,US,Savings Bank
MFYJ,US,Profit Corporation
S7VR,US,Nonprofit Corporation
6MB6,US,Limited Liability Limited Partnership
982Z,US,Service Mark
9G8O,US,Savings Bank
AQBO,US,Limited Partnership
B38Q,US,General Partnership
DX2N,US,Nonprofit Corporation
FTNW,US,Cooperative
IWRC,US,Commercial Bank
L2QV,US,Corporation
L5BO,US,Trade Name
M2KR,US,Limited Liablity Partnership
QJ1G,US,Industrial Bank
S0BB,US,Professional Corporation
SBF3,US,Sustainable Business Corporation
TTTV,US,Corporation Sole
VPBH,US,Limited Liability Company
WMTY,US,Publicity Rights Name Registration
YOUG,US,Commercial Registered Agent
ZLIW,US,Trademark
530K,US,Limited Partnership
EVE6,US,Nonprofit Corporation
H1J5,US,Commercial Bank
JXUC,US,Savings and Loan Association
QLWR,US,Limited Liability Partnership
RU6X,US,Limited Liability Company
U9HL,US,General Business Corporation
UK9P,US,General Partnership
1WZP,US,Limited Partnership
22SC,US,Savings and Loan Association
8RLE,US,Limited Liability Company
AZUK,US,Business Corporation
COKS,US,Savings Bank
F5VL,US,Professional Services Corporation
HSPI,US,Nonprofit Corporation
QY7A,US,Commercial Bank
VUXH,US,Limited Liability Partnership
YTY3,US,Non-deposit Trust Company
78PB,US,Professional Corporation
8Z76,US,Savings and Loan Association
95W7,US,Financial Institution
9FD9,US,Master Limited Liability Company
C639,US,Industrial Bank
D92T,US,Limited Liability Partnership
DQBZ,US,Limited Liability Company
EW9A,US,Business Trust
EZ08,US,Agricultural Cooperative
G4YY,US,Limited Partnership
M1FY,US,Non-deposit Trust Company
N0YQ,US,Insurance Corporation
P91Q,US,Commercial Bank
QR5I,US,Savings Bank
R0BI,US,For-Profit Corporation
V5G5,US,Professional Benefit Corporation
V89I,US,Nonprofit Corporation
VCQZ,US,Series
X4EB,US,Benefit Corporation
32AX,US,Cooperative Association
7XPF,US,Limited Liability Company
8VLM,US,Savings and Loan Association
DU35,US,Profit Corporation
GDH0,US,Savings Bank
HPKC,US,Limited Partnership
HUSW,US,Nonprofit Corporation
L22N,US,Professional Corporation
T7D4,US,Non-deposit Trust Company
VVPD,US,Professional Limited Liability Company
VWY9,US,Commercial Bank
35QN,US,Public Benefit Corporation
7U8S,US,General Partnership
AREY,US,Sole Proprietorship
CANT,US,Professional Association
F9I4,US,Savings and Loan Association
FBN0,US,Limited Liability Company
FEC4,US,Not-For-Profit Corporation
FGT5,US,Limited Liability Partnership
GCU5,US,Corporation
JIF7,US,Statutory Public Benefit Limited Liability Company
VBVM,US,Savings Bank
WC8Q,US,Business Trust
X4TB,US,Commercial Bank
XQEC,US,Limited Partnership
3MMY,US,Limited Liability Limited Partership
5RRE,US,Corporation (professional)
6GEC,US,Limited Liability Company (professional)
85YQ,US,Statutory Trust
A9VQ,US,Limited Cooperative Assocation
DAVB,US,Corporation ( non-profit)
EBP8,US,General Partnership
F2QV,US,Limited Liability Company (profit)
HH12,US,Savings Bank
LU9O,US,Unincorporated Non-Profit Assocation
MBKN,US,Savings and Loan Association
MY61,US,Limited Liability Company (non-profit)
NJ57,US,Commercial Bank
O5PH,US,Public Benefit Corporation (profit)
OFGO,US,Business Trust
QWPR,US,Corporation (profit)
T362,US,Limited Liability Partnership
VE28,US,Limited Partnership
1V0I,US,Domestic Benefit Corporation
6DVA,US,Foreign Non-Profit Limited Liability Company
6EDK,US,Domestic Non-Profit Corporation
6R7O,US,Savings Bank
8PUO,US,Foreign Partnership
9L6B,US,Foreign Limited Liability Company
C1F4,US,Domestic Public Benefit Corporation
CD9O,US,Domestic Limited Liability Company
EO9A,US,Foreign Real Estate Investment Trust
HQYG,US,Foreign Corporation
LTKC,US,Home Service Contract Provider
MQU4,US,Domestic Unincorporated Association
N71W,US,Cable & Video Franchise
NI44,US,Domestic Corporation
NV9X,US,Domestic Real Estate Investment Trust
O6QP,US,Domestic Partnership
ONJ1,US,Domestic Low-Profit Limited Liability Company
Q8RV,US,Foreign Benefit Corporation
SJKV,US,Foreign Non-Profit Corporation
TDBW,US,Domestic Registered Limited Liability Partnership
TZDZ,US,Commercial Bank
WP6R,US,Co-op
XFUO,US,Savings and Loan Association
Z016,US,Collection Agency
ZQZW,US,Foreign Public Benefit
2XXG,US,Nonprofit Corporation
53DC,US,Limited Liability Company
5KRB,US,Savings and Loan Association
AT9F,US,Savings Bank
IIZ4,US,Limited Partnership
JR3Z,US,Cooperative
M9A1,US,Limited Liability Partnership
P1VP,US,Commercial Bank
TTB3,US,Business Corporation
BSLM,US,Limited Partnership
EW8U,US,Commercial Bank
GMFE,US,Savings Bank
HLR4,US,Stock Corporation
J5NM,US,Savings and Loan Association
JJ9M,US,Limited Liability Company
LKD5,US,Close Corporation
OCVJ,US,Religious Corporation
R2PI,US,General Partnership
XHT1,US,Sole Proprietorship
ZVS9,US,Nonstock Corporation
1XME,US,Housing Cooperative Corporation
672E,US,Cooperative Corporation
6I75,US,Professional Corporation
7G8G,US,Cooperative Bank
BE3O,US,Savings and Loan Association
BYFU,US,Limited Liability Company
CAGH,US,Limited Liability Partnership
G76T,US,Savings Bank
GOGQ,US,Limited Partnership
KU3O,US,Non-deposit Trust Company
NETO,US,Employee Cooperative Corporation
QX9N,US,Domestic Benefit Corporation (including professional corporations)
R7QO,US,Non-Profit Corporation
YP04,US,Commercial Bank
Z73Z,US,Voluntary Association and Business Trusts
ZJTK,US,Domestic Business  Corporation
47LQ,US,Corporation (Nonprofit)
58N0,US,Limited Partnership
6E4G,US,Limited Liability Partnership
6RZK,US,Commercial Bank
88XU,US,Sole proprietorship
HQJV,US,Professional Corporation
IN4H,US,Professional Limited Liability Company
LJH5,US,Limited Liability Company
MI0H,US,for profit and not-for profit co-operatives
NK3V,US,General Partnership
NR96,US,L3C
TPO4,US,Savings Bank
U7HC,US,Corporation (For-Profit)
UJZB,US,Ecclesiastical Corporation
XTOF,US,Railroad
1ASH,US,Religious corporations
1ONH,US,Public Benefit Corporations
37F5,US,Professional Firms
43LY,US,Limited Partnership
6VCW,US,Commercial Bank
6ZAR,US,Limited Liability Partnership
8OK2,US,Business Trusts
9HKD,US,Financial Corporations
9I4Y,US,Non-Profit Corporation
BQRL,US,Limited Liability Company
DEMP,US,General Partnership
IYZI,US,Limited Liability Limited Partnership
LDBS,US,Cooperative (Producer)
OXAZ,US,Insurance Corporations
S2K8,US,Business Corporation
S968,US,Industrial Bank
SGT8,US,Savings and Loan Association
T4OL,US,Cemetery associations
TBN1,US,Non-Profit Limited Liability Company
TS1K,US,Savings Bank
UJ49,US,Cooperative (Investor)
VSDJ,US,Non-deposit Trust Company
7WQO,US,Commercial Bank
8YBQ,US,General Partnership
BG8P,US,Savings Bank
HDOD,US,Savings and Loan Association
NDBR,US,Limited Partnership
O4NK,US,Nonprofit Corporation
U7GR,US,Limited Liability Partnership
WPCN,US,Limited Liability Company
XST3,US,Business Corporation
1ADA,US,Family Trust Company
21OE,US,Limited Liability Partnership
7F5B,US,Limited Liability Company
9BH2,US,Savings and Loan Association
EMLK,US,Limited Partnership
J1JO,US,Commercial Bank
KC7Z,US,For-Profit Corporation
QSHG,US,Non-deposit Trust Company
R8SH,US,Not For Profit Corporation
SU5T,US,Cooperative Association
U7OR,US,Savings Bank
1S9L,US,Professional Series Limited Liability Company
1XOG,US,Agricultural Marketing Association
30PQ,US,Limited Liability Limited Partnership
30TX,US,Trust Company
40SO,US,Mutual Benefit Corporation
5AE9,US,Builidng and Loan Association
5MRP,US,Close Corporation
7OS8,US,Congressional Chartered Corporation
93CA,US,Agricultural Association
9OSW,US,Limited Liability Partnership
9STD,US,Corporation
A770,US,Professional Corporation
AEK0,US,Limited Liability Company
B2F4,US,Cooperative Association
HEMZ,US,Credit Union
JGPP,US,Rural Cooperative Association
KPH8,US,Investment Company
L1PM,US,Professional Limited Liability Limited Partnership
LPLY,US,Limited Partnership
LXI4,US,Savings Bank
MY93,US,Professional Limited Liability Company
OOX5,US,Benefit Corporation
PNF3,US,Corporate Credit Union
Q6K2,US,Savings and Loan Association
QB0A,US,Business Trust
SCX8,US,Public Benefit Corporation
SW88,US,Commercial Bank
T91C,US,Professional Close Corporation
WRF9,US,Religious Corporation
XVC6,US,Series Limited Liability Company
3GTV,US,Sanitary & Improvement District
4TMV,US,Domestic Limited Cooperative Association
4WTP,US,Savings and Loan Association
5OET,US,Foreign Limited Liability Company
639V,US,Non Profit Domesticated Foreign Corporation
6ICB,US,Foreign Corp Professional Corporation
7BQ5,US,Non Stock Corporation
8APW,US,Domestic Limited Liability Company
8HNT,US,Foreign Corporation
B843,US,Domestic Professional Limited Liability Company
BJ2V,US,Foreign Professional Limited Liability Company
CXIO,US,Domesticated Foreign Corporation Professional Corporation
D2MO,US,Joint Public Agency
DFPP,US,Domestic Limited Partnership
ECLT,US,Domestic Corporation Professional Corporation
GEXT,US,Commercial Bank
HV3B,US,Non Taxable Corporation
IOWN,US,Non Profit Foreign Limited Cooperative Association
KFPS,US,Domestic General Partnership
LQZC,US,Nebraska Benefit Corporation
MPFG,US,Foreign Limited Liability Partnership
NGZJ,US,Domesticated Foreign Corporation
O256,US,Non Profit Foreign Corporation
Q17J,US,Savings Bank
R22H,US,Registered Agent Designation
R3J6,US,Foreign General Apartnership
R7JP,US,Non Profit (Dom) Corporation
RH6N,US,Domestic Corporation
T172,US,Insurance Company
V4RX,US,Non Profit Dom Limited Cooperative Association
VYEO,US,Fraternal Society
XBKP,US,Agricultural Association
XUVE,US,Bank
Y7BG,US,Hospital Authority
YQDQ,US,Domestic Limited Liability Partnership
YWK0,US,Foreign Limited Partnership
ZEZ2,US,Foreign Limited Cooperative Association
62L3,US,Limited Partnership
7K6U,US,Limited Liability Partnership
8WM4,US,Profit Corporation
HCTP,US,Commercial Bank
IY8C,US,Nonprofit Corporation
K3J6,US,Savings Bank
MM8M,US,Limited Liability Company
SUEQ,US,Business Trust
Y9F2,US,Industrial Bank
2JB4,US,Savings Bank
3LNE,US,Commercial Bank
520I,US,Foundation
6M6O,US,Business Corporation
9M2Q,US,Benefit Corporation
G66U,US,Limited Partnership
OJ9K,US,Limited Liability Company
P3LZ,US,Nonprofit Corporation
RCNI,US,Limited Liability Partnership
S97G,US,Investment Trust
W1DV,US,Cooperative Bank
7HY7,US,Limited Partnership
FFBM,US,Limited Liability Partnership
G42I,US,Commercial Bank
N508,US,Savings and Loan Association
P7RH,US,Limited Liability Company
T4M6,US,Nonprofit Corporation
VWC5,US,Savings Bank
XSNP,US,Business Corporation
4YOA,US,Limited Liability Company
7GMS,US,Cooperative Association
F69V,US,Commercial Bank
POG3,US,Savings Bank
VG3S,US,Profit Corporation
W0U4,US,Nonprofit Corporation
Y1ZD,US,Savings and Loan Association
4VH5,US,Commercial Bank
51RC,US,Not-for-profit Corporation
BO6L,US,Limited Partnership
EPCY,US,Savings and Loan Association
M0ER,US,Savings Bank
PJ10,US,Business Corporation
SDX0,US,Limited Liability Company
XIZI,US,Limited Liability Partnership
YVSB,US,Non-deposit Trust Company
1QMT,US,Business Corporation
358I,US,Nonprofit Corporation
3DXJ,US,Professional Limited Liability Company
4LKE,US,County Agricultural Fair
5AAO,US,Commercial Bank
5JAL,US,Insurance Company
6NI8,US,Railroad
8N0C,US,Savings Bank
8QMN,US,Professional Corporation
ARON,US,limited partnership
CJ58,US,Cooperative Association
F99D,US,Electric Membership Cooperative
IHLF,US,Savings & Loan Association
JF6D,US,Nonprofit Community Trust
Q4F9,US,Mutual Association
Q6EM,US,L3C
SIST,US,Public Transportation Authority
U94O,US,Captive Insurance Company
UFIY,US,Bank
UKX4,US,State Savings Bank
UVH6,US,Savings and Loan Association
WY1B,US,Municipal
X0MP,US,limited liability partnership
X1EL,US,Limited Liability Company
Y5L0,US,Mutual Burial Association
YJZ3,US,Registered Limited Liability Limited Partnership
2WJZ,US,Cooperative Association
4U9V,US,Professional Limited Liabity Partnership
64HG,US,Professional Limited Liability Company
6JCE,US,General Partnership
AZYL,US,Savings Bank
CPK1,US,Mutual Aid Cooperative
DLEW,US,Nonprofit Limited Liability Company
EO24,US,Cooperative Grazing Associations
ER7C,US,Publicly Traded Corporation
FK53,US,Farm/Ranch Limited Laibility Company
GHB2,US,(Business) Limited Liability Company
J1V0,US,Limited Liability Partnership
LF4E,US,Farm/Ranch Corporation
MTDW,US,Limited Liability Limited Partnership
NHGN,US,Limited Partnership
NJA5,US,Real Estate Investment Trusts
OGHV,US,Professional Corporation
OVCL,US,Commercial Bank
S745,US,(Business) Corporation
U87X,US,Nonprofit Corporation
WIU6,US,Community Development Corporation
YOB3,US,Electric Cooperative Corporations
ZULC,US,Development Corporation
2EPF,US,Savings Bank
2R1N,US,Savings and Loan Association
52U0,US,Limited Liability Partnership
7VK5,US,Corporation (Nonprofit)
95OK,US,General Partnership
AEJF,US,Professional Association
BTQ1,US,Corporation (For-Profit)
EZNQ,US,Limited Liability Company
FZMT,US,Cooperative
JBQI,US,Non-deposit Trust Company
N566,US,Commercial Bank
ZD39,US,Limited Partnership
30D6,US,Savings and Loan Association
B8XC,US,Limited Liability Company
BGH4,US,Profit Corporation
EDOR,US,Commercial Bank
GIPE,US,Savings Bank
OJDX,US,Limited Liability Partnership
PQXK,US,Limited Partnership
VJXH,US,Not-for-profit Corporation
4BEM,US,Assumed Business Name
GEE0,US,Limited Partnership
LGVF,US,Savings and Loan Association
QK2J,US,Limited Liability Company
R18M,US,District Improvement Company
T2DF,US,Business Trust
T5ZE,US,Business Corporation
U1EG,US,Commercial Bank
UQWQ,US,Cooperative Corporation
UZ83,US,Nonprofit Corporation
V10Q,US,Professional Corporation
WQLU,US,Limited Liability Partnership
Z9C5,US,Non-deposit Trust Company
23Q4,US,Non-deposit Trust Company
3JTE,US,Business Corporation
3L7Q,US,Savings Bank
51AN,US,Savings and Loan Association
9C19,US,Limited Liability Company
9EJ6,US,Nonprofit Corporation
B8KO,US,Limited Liability Partnership
HSEV,US,Limited Partnership
R9OY,US,Commercial Bank
4NMI,US,Savings Bank
5E0K,US,Benefit Professional Corporation
7RLC,US,Limited Liability Partnership
AVLE,US,Non-profit Corporation
C2O4,US,Savings and Loan Association
DRSE,US,Limited Liability Company
FW66,US,Limited Partnership
HA7M,US,Commercial Bank
MG8V,US,L3C Low Profit LLC
N263,US,Workers Cooperative
QMI2,US,Benefit Corporation
RZ5R,US,Professional Service Corporation
Z54A,US,Business Corporation
ZHZP,US,Cooperative
11GD,US,Nonprofit Corporation
5DBJ,US,Savings Bank
7QV2,US,Business Corporation
D2EI,US,Commercial Bank
DBGD,US,Limited Liability Company
G0HE,US,Statutory Close Corporation
G6VI,US,Limited Partnership
N10D,US,Professional Corporation
PNSZ,US,Benefit Corporation
WTWK,US,Limited Liability Partnership
YS05,US,Savings and Loan Association
15JS,US,Limited Partnership
4LZW,US,Commercial Bank
6TGS,US,Non-deposit Trust Company
C276,US,Limited Liability Company
JZWN,US,Business Corporation
PXNI,US,Savings Bank
UX5E,US,Limited Liability Limited Partnership
Z9CH,US,Limited Liability Partnership
7TJ1,US,General Partnership
8MBD,US,Limited Liability Partnership
C8HJ,US,Savings and Loan Association
DE0G,US,Savings Bank
DQUB,US,Limited Partnership
I2XB,US,Limited Liability Company
ND93,US,Commercial Bank
QJ9F,US,For-Profit Corporation
RD1T,US,Nonprofit Corporation
9AAS,US,Professional Corporation
C5K7,US,For-Profit Corporation
FE1L,US,Limited Partnership
HTV5,US,Commercial Bank
MXWB,US,Professional Association
N5OS,US,Savings and Loan Association
OGSS,US,Nonprofit Corporation
TCLA,US,Savings Bank
WYG5,US,Limited Liability Company
YY5A,US,Non-deposit Trust Company
1CZS,US,General Partnership
2I4P,US,Profit Corporation
3ZXC,US,Limited Liability Company (LLC)
65B6,US,Commercial Bank
6OGF,US,Savings Bank
7AJT,US,Non-deposit Trust Company
7H0X,US,Limited Liability Partnership
B12O,US,Business Trust
GIN3,US,Benefit LLC
IDFN,US,Professional Corporation
NOBH,US,Non-profit Corporation
Q1N4,US,Limited Partnership
RC44,US,Industrial Bank
T0XH,US,Benefit Corporation
UEKV,US,Low Profit LLC
YQLO,US,Uniform Limited Cooperative Association
8XN0,US,Limited Liability Partnership
AMV2,US,Savings Bank
FXHR,US,Savings and Loan Association
GZMZ,US,Professional Corporation
JWTD,US,Commercial Bank
K4MF,US,Professional Limited Liability Company
LPEE,US,Cooperative
NYUD,US,Profit Corporation
OE6T,US,Limited Liability Company (LLC)
PNZI,US,Non-profit Corporation
R8O9,US,Low Profit LLC
TCC0,US,Mutual Benefit Enterprise
UF6Y,US,Limited Partnership
456O,US,Partnership
4WN7,US,Limited Liability Company
8KA4,US,Registered Limited Liability Partnership
BOEX,US,Business Trust
DQMV,US,Limited Partnership
HOV4,US,Stock Corporation
OF3Q,US,Non-deposit Trust Company
PLMC,US,Nonstock Corporation
Q28E,US,Commercial Bank
S4U2,US,Savings Bank
VVJ3,US,Savings and Loan Association
F8DD,US,Limited Liability Company
FQLY,US,Savings Bank
LBJ1,US,Limited Partnership
NHYA,US,Profit Corporation
PM3Y,US,Commercial Bank
RR8G,US,Non-profit Corporation
RRXD,US,Limited Liability Partnership
VUUU,US,Savings and Loan Association
724Q,US,Savings Bank
DURX,US,Voluntary Association
IJHI,US,Corporation (for profit)
O1EZ,US,Commercial Bank
O9MN,US,Business Trust
OJBU,US,Unincorporated Non-Profit Association
PXGA,US,Corporation (non-profit)
QDZK,US,Cooperative Association
R27J,US,Non-deposit Trust Company
RC5L,US,Limited Liability Company
SSN4,US,Savings and Loan Association
SUMS,US,Limited Partnership
6S32,US,Business Corporation
B5YE,US,Non-deposit Trust Company
C0CR,US,Cooperative Association
EVBW,US,Corporation Nonstock Nonprofit
JNYX,US,Commercial Bank
M5RM,US,Limited Liability Company
QSJ1,US,Savings Bank
WNV6,US,Limited Partnership
Y7PW,US,Savings and Loan Association
Z92A,US,Limited Liability Partnership
ZXZ7,US,Common Law Trust (Business Trust)
1YA4,US,Statutory Foundation
71ZI,US,Registered Limited Liability Partnership
9GXA,US,Profit Corporation
HXKE,US,Savings Bank
NB58,US,Limited Liability Company
PUJR,US,Nonprofit Corporation
QR4Y,US,Limited Partnership
RDQZ,US,Statutory Trust
S6TP,US,Commercial Bank
A35I,VU,Overseas Company
JTJE,VU,Local Company
WMJ9,VU,Foundation
6EH6,VG,company limited by shares
BST2,VG,company limited by guarantee that is not authorised to issue shares
GLCI,VG,restricted purposes company
JS65,VG,unlimited company that is not authorised to issue shares
N28C,VG,restricted purposes company segregated portfolio company
Q62B,VG,unlimited company that is authorised to issue shares
YOP9,VG,segregated portfolio company
ZHED,VG,company limited by guarantee that is authorised to issue shares
6QCE,VI,Commercial Bank
A30N,VI,Foreign Trade & Labor Corporation
AN8Z,VI,Foreign Limited Partnership / Limited Liability Limited Partnership
CHWX,VI,Domestic Limited Liability Company
DMNZ,VI,Foreign Non-Profit Corporation
MGUM,VI,Domestic Limited Partnership / Limited Liability Limited Partnership
MH3L,VI,Domestic Trade & Labor Corporation
NNLM,VI,Domestic Profit Corporation
PKZ2,VI,Domestic Non-Profit Corporation
Q367,VI,Foreign Limited Liability Partnership
SOX5,VI,Foreign Limited Liability Company
TA9Z,VI,Domestic Limited Liability Partnership
UZ9W,VI,Foreign Profit Corporation
